CUST ACCT #,CUSTOMER NAME,SALES REP ID,SALES REP LAST NAME,USER LOGIN,OPPORTUNITY NAME,ESTIMATED_ANNUALIZED_SALES,ESTIMATED_ANNUALIZED_GP,ESTIMATED_ANNUALIZED_GP_PERCENT,ESTIMATED_MONTHLY_SALES,ESTIMATED_MONTHLY_GP,ESTIMATED_MONTHLY_GP_PERCENT,PREV12MO_SALES,PREV12MO_GP,PREV12MO_GP_PERCENT,MTD_SALES,MTD_GP,MTD_GP_PERCENT
"DE3855","THE AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE3855","THE AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",14400,5184,36%,1200,432,36%,64.000000,24.000000,37.13%,667.430000,201.000000,30.12%
"DE3855","THE AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2059","H & L AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,3600,30%,1000,300,30%,12.000000,5.000000,47.14%,0.000000,0.000000,
"DE2059","H & L AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,177.000000,9.000000,5.28%,86.980000,26.700000,30.70%
"DE2059","H & L AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",42000,14700,35%,3500,1225,35%,862.000000,237.000000,27.55%,1286.520000,375.340000,29.17%
"DE2059","H & L AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DE1153","LEOPARD RESOURCES INC.DBA","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1153","LEOPARD RESOURCES INC.DBA","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,19.900000,12.200000,61.31%
"DE1604","DOUBLE D AUTO REPAIR","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1604","DOUBLE D AUTO REPAIR","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,-5.000000,,0.000000,0.000000,
"DE1308","COMMUNITY AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1308","COMMUNITY AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,0.000000,0.000000,,0.000000,0.000000,
"DE1308","COMMUNITY AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,0.000000,0.000000,,0.000000,0.000000,
"DE3803","SOUTH STREET AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE3803","SOUTH STREET AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2076","HOT SHOTS AUTOMOTIVE INC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6300,35%,1500,525,35%,766.000000,270.000000,35.25%,1221.930000,504.240000,41.27%
"DE2076","HOT SHOTS AUTOMOTIVE INC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2076","HOT SHOTS AUTOMOTIVE INC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,12.000000,0.000000,-0.05%,0.000000,0.000000,
"DE1598","DOUGLAS COUNTY SCHOOL DIST.","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1598","DOUGLAS COUNTY SCHOOL DIST.","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",12000,4200,35%,1000,350,35%,0.000000,0.000000,,0.000000,0.000000,
"CS2132","ASPEN AUTO CLINIC #2","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,288.000000,17.000000,5.89%,645.620000,210.880000,32.66%
"CS2132","ASPEN AUTO CLINIC #2","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,-38400.00%,0.000000,0.000000,
"CS2132","ASPEN AUTO CLINIC #2","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,3600,30%,1000,300,30%,27.000000,10.000000,38.12%,48.010000,20.890000,43.51%
"DE3213","PARKER AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE3213","PARKER AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE3213","PARKER AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",42000,14700,35%,3500,1225,35%,607.000000,194.000000,31.96%,2589.290000,942.580000,36.40%
"DE3213","PARKER AUTOMOTIVE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,3600,30%,1000,300,30%,213.000000,75.000000,35.48%,602.660000,199.670000,33.13%
"DE2515","KELLERS PROFESSIONAL AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,3600,30%,1000,300,30%,20.000000,8.000000,41.57%,67.890000,26.620000,39.21%
"DE2515","KELLERS PROFESSIONAL AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6300,35%,1500,525,35%,627.000000,184.000000,29.45%,1684.930000,598.700000,35.53%
"DE2515","KELLERS PROFESSIONAL AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,89.000000,-6.000000,-7.22%,-26.400000,-1.140000,4.32%
"DE2515","KELLERS PROFESSIONAL AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1103","ADVANCED FOUR WHEEL DRIVE &","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1103","ADVANCED FOUR WHEEL DRIVE &","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE3310","PLUM CREEK AUTO","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1639","FAIRWAY AUTO SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1639","FAIRWAY AUTO SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,38.000000,-9.000000,-24.36%,0.000000,0.000000,
"CS1132","ASPEN AUTO CLINIC #1","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,105.000000,7.000000,7.58%,709.300000,183.220000,25.83%
"CS1132","ASPEN AUTO CLINIC #1","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,0,0,1000,0,0,59.000000,22.000000,38.46%,30.710000,12.160000,39.60%
"CS1132","ASPEN AUTO CLINIC #1","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2086","INDEPENDENT AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2086","INDEPENDENT AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6300,35%,1500,525,35%,104.000000,27.000000,26.21%,552.090000,184.160000,33.36%
"DE2086","INDEPENDENT AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,31.000000,0.000000,1.20%,0.000000,0.000000,
"DE1646","FOXFIELD FIRESTONE #28K1","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,10.000000,0.000000,9.18%,0.000000,0.000000,
"DE2863","MEINEKE DISCOUNT MUFFLERS#1079","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2863","MEINEKE DISCOUNT MUFFLERS#1079","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE4251","VALLEY CREST","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1028","ADVANTAGE AUTO REPAIR","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1028","ADVANTAGE AUTO REPAIR","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,139.000000,-11.000000,-7.96%,180.440000,68.310000,37.86%
"DE2911","MIDAS - PLUM CREEK","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE2911","MIDAS - PLUM CREEK","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1486","DIESEL REPAIR AND PERFORMANCE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1486","DIESEL REPAIR AND PERFORMANCE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1486","DIESEL REPAIR AND PERFORMANCE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,0.000000,0.000000,,477.560000,131.640000,27.57%
"DE3801","STEELE TIRES, INC.","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1019","ACTION AUTO SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE1019","ACTION AUTO SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",14400,5184,36%,1200,432,36%,116.000000,3.000000,3.42%,625.280000,154.040000,24.64%
"DE1019","ACTION AUTO SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,0,0,750,0,0,13.000000,2.000000,18.05%,0.000000,0.000000,
"DE1190","BRAKES PLUS #101","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,196.000000,53.000000,27.20%,1217.310000,454.360000,37.32%
"DE1190","BRAKES PLUS #101","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",0,0,0,0,0,0,0.000000,-2.000000,,133.030000,37.830000,28.44%
"PK1025","AUTO WAREHOUSE SALES & SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",12000,4200,35%,1000,350,35%,0.000000,0.000000,,169.950000,62.460000,36.75%
"PK1025","AUTO WAREHOUSE SALES & SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"PK1025","AUTO WAREHOUSE SALES & SERVICE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,47.000000,18.000000,37.92%,1856.030000,716.960000,38.63%
"PK2750","MEINEKE CAR CARE CENTER","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,-41050.00%,0.000000,0.000000,
"PK2750","MEINEKE CAR CARE CENTER","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,11.000000,3.000000,25.93%,0.000000,0.000000,
"PK2750","MEINEKE CAR CARE CENTER","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",24000,8400,35%,2000,700,35%,61.000000,14.000000,24.24%,193.230000,70.320000,36.39%
"CS2134","ASPEN AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"CS2134","ASPEN AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,165.000000,-18.000000,-11.02%,65.770000,14.630000,22.24%
"CS2134","ASPEN AUTO CLINIC","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,0,0,1000,0,0,328.000000,107.000000,32.83%,116.130000,47.900000,41.25%
"PK1401","KIOWA REPAIR CENTER","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE3321","PRIDE AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DE3321","PRIDE AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",42000,15120,36%,3500,1260,36%,49.000000,17.000000,35.88%,148.520000,49.120000,33.07%
"DE3321","PRIDE AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE2931","GREENLEE'S PRO AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,22.000000,2.000000,9.14%,117.800000,44.430000,37.72%
"DE2931","GREENLEE'S PRO AUTO CARE","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",0,0,0,0,0,0,2.000000,1.000000,59.12%,0.000000,0.000000,
"DE1619","EXCEL DIESEL & SUV","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1619","EXCEL DIESEL & SUV","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,-38400.00%,0.040000,-15.360000,-38400.00%
"DE1619","EXCEL DIESEL & SUV","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",30000,10200,34%,2500,850,34%,175.000000,-50.000000,-28.50%,-411.900000,66.350000,-16.11%
"DE1195","BRAKES PLUS #137","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1195","BRAKES PLUS #137","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","5mile",18000,6120,34%,1500,510,34%,55.000000,14.000000,26.68%,124.900000,30.160000,24.15%
"PK1095","BIGHORN AUTOMOTIVE SERVICES","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.020000,-7.680000,-38400.00%
"PK1095","BIGHORN AUTOMOTIVE SERVICES","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1010","ANTERO AUTOMOTIVE AND","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"DE1010","ANTERO AUTOMOTIVE AND","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"CS2133","ASPEN AUTO CLINIC #3","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",14400,5040,35%,1200,420,35%,322.000000,2.000000,0.84%,102.790000,35.230000,34.27%
"CS2133","ASPEN AUTO CLINIC #3","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"CS2133","ASPEN AUTO CLINIC #3","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","BRAKES  A4NC04G",12000,0,0,1000,0,0,18.000000,5.000000,31.86%,0.000000,0.000000,
"PK1750","MASTERS COLLECTION","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Rotating Electric",9000,3150,35%,750,262.5,35%,0.000000,0.000000,,0.000000,0.000000,
"PK1750","MASTERS COLLECTION","159","KLOBERDANZ (PARKER) SCOTT","skloberdanz","Splash Blades",1200,456,38%,100,38,38%,0.000000,0.000000,,0.000000,0.000000,
"DV2371","JULIO'S AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2494","JUST BRAKES - CENTER #201","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DE1469","QUALITY MITSUBISHI","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DE1469","QUALITY MITSUBISHI","168","MARSOLEK MIKE","mmarsolek","5MILE",9600,3360,35%,800,280,35%,0.000000,0.000000,,0.000000,0.000000,
"DV1187","BRAKES PLUS INC. #133","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,4.000000,2.000000,49.73%,0.000000,0.000000,
"DV1187","BRAKES PLUS INC. #133","168","MARSOLEK MIKE","mmarsolek","5MILE",1680,0,0,140,0,0,372.000000,127.000000,34.37%,186.140000,52.090000,27.98%
"DV3438","PRO TECH AUTOMOTIVE OF AURORA","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3438","PRO TECH AUTOMOTIVE OF AURORA","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,1.000000,0.000000,47.15%,0.000000,0.000000,
"DV3438","PRO TECH AUTOMOTIVE OF AURORA","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,1.000000,0.000000,47.15%,0.000000,0.000000,
"DV3438","PRO TECH AUTOMOTIVE OF AURORA","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,1.000000,0.000000,47.15%,0.000000,0.000000,
"DV3790","STAN'S ALIGNMENT & BRAKE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,50.000000,22.000000,45.70%,0.000000,0.000000,
"DV1936","GOODYEAR AUTO CENTER #8146","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1635","SND AUTOMOTIVE BRAKE","168","MARSOLEK MIKE","mmarsolek","Rotating Electrical",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1635","SND AUTOMOTIVE BRAKE","168","MARSOLEK MIKE","mmarsolek","5MILE",9600,3360,35%,800,280,35%,0.000000,0.000000,,0.000000,0.000000,
"FT1635","SND AUTOMOTIVE BRAKE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2192","BRAKES PLUS #135","168","MARSOLEK MIKE","mmarsolek","5MILE",1800,0,0,150,0,0,99.000000,30.000000,30.58%,1012.950000,110.030000,10.86%
"DV2008","GOOD HANDS AUTO CARE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,35.000000,15.000000,44.50%,-191.450000,-97.120000,50.73%
"DV2008","GOOD HANDS AUTO CARE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,839.000000,195.000000,23.32%,516.690000,231.210000,44.75%
"DV2008","GOOD HANDS AUTO CARE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,157.000000,-28.000000,-18.27%,0.000000,0.000000,
"DV2008","GOOD HANDS AUTO CARE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,157.000000,-28.000000,-18.27%,0.000000,0.000000,
"DV1001","ABLE AUTO SERVICE,INC.","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1143","BRAKES PLUS #127","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1143","BRAKES PLUS #127","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV1143","BRAKES PLUS #127","168","MARSOLEK MIKE","mmarsolek","5MILE",3000,0,0,250,0,0,258.000000,79.000000,30.94%,821.440000,165.660000,20.17%
"FT1045","AAMCO TRANSMISSIONS COLFAX","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1045","AAMCO TRANSMISSIONS COLFAX","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"FT1020","ANTHONYS GOLD AUTO CARE, INC","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1020","ANTHONYS GOLD AUTO CARE, INC","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,381.000000,128.000000,33.79%,480.420000,154.730000,32.21%
"FT1020","ANTHONYS GOLD AUTO CARE, INC","168","MARSOLEK MIKE","mmarsolek","5MILE",6000,0,0,500,0,0,381.000000,128.000000,33.79%,480.420000,154.730000,32.21%
"FT1020","ANTHONYS GOLD AUTO CARE, INC","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV1300","CHASE AUTOMOTIVE REPAIR SVS","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,45.000000,5.000000,12.22%,0.000000,0.000000,
"DV1300","CHASE AUTOMOTIVE REPAIR SVS","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,947.000000,294.000000,31.07%,963.370000,448.450000,46.55%
"DV1300","CHASE AUTOMOTIVE REPAIR SVS","168","MARSOLEK MIKE","mmarsolek","5MILE",9600,0,0,800,0,0,947.000000,294.000000,31.07%,963.370000,448.450000,46.55%
"DE2865","MEINEKE DISCOUNT MUFFLERS #782","168","MARSOLEK MIKE","mmarsolek","Meineke",5004,0,0,417,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3731","SHORTLINE AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Splah Blades",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3731","SHORTLINE AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,0,0,0,0,7.000000,0.000000,11.63%,0.000000,0.000000,
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,892.000000,242.000000,27.23%,3736.790000,1271.560000,34.03%
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,27.000000,-15.000000,-56.14%,743.000000,205.160000,27.61%
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,2.000000,1.000000,46.69%,185.640000,71.510000,38.52%
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1348","COLORADO TIRE & SERVICE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2489","KEN'S AUTO SERVICE,INC.","168","MARSOLEK MIKE","mmarsolek","5MILE",9000,0,0,750,0,0,902.000000,265.000000,29.39%,1210.540000,443.750000,36.66%
"DV2489","KEN'S AUTO SERVICE,INC.","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,902.000000,265.000000,29.39%,1210.540000,443.750000,36.66%
"DV2489","KEN'S AUTO SERVICE,INC.","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,117.000000,-4.000000,-3.68%,-48.400000,-4.400000,9.09%
"DV1912","GARY'S FULL SERVICE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,17.000000,7.000000,41.77%,0.000000,0.000000,
"DV1912","GARY'S FULL SERVICE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,17.000000,7.000000,41.77%,0.000000,0.000000,
"DV1912","GARY'S FULL SERVICE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,1534.000000,402.000000,26.26%,1221.480000,459.800000,37.64%
"DV1912","GARY'S FULL SERVICE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,97.000000,-6.000000,-6.24%,0.000000,0.000000,
"DV1912","GARY'S FULL SERVICE","168","MARSOLEK MIKE","mmarsolek","5MILE",18000,0,0,1500,0,0,1534.000000,402.000000,26.26%,1221.480000,459.800000,37.64%
